timestamp,last_offset_s,rms_offset_s,frequency_ppm,system_time_s
2026-07-05T14:42:47.205,+0.000306694,0.001833129,-5.843,+0.000450224
2026-07-05T14:42:48.220,+0.000306694,0.001833129,-5.843,+0.000449873
2026-07-05T14:42:49.238,+0.000306694,0.001833129,-5.843,+0.000449517
2026-07-05T14:42:50.255,+0.000306694,0.001833129,-5.843,+0.000449167
2026-07-05T14:42:51.260,+0.000306694,0.001833129,-5.843,+0.000448817
2026-07-05T14:42:52.273,+0.000306694,0.001833129,-5.843,+0.000448467
2026-07-05T14:42:53.287,+0.000306694,0.001833129,-5.843,+0.000448113
2026-07-05T14:42:54.309,+0.000306694,0.001833129,-5.843,+0.000447760
2026-07-05T14:42:55.323,+0.000306694,0.001833129,-5.843,+0.000447407
2026-07-05T14:42:56.338,+0.000306694,0.001833129,-5.843,+0.000447056
2026-07-05T14:42:57.346,+0.000306694,0.001833129,-5.843,+0.000446706
2026-07-05T14:42:58.362,+0.000306694,0.001833129,-5.843,+0.000446354
2026-07-05T14:42:59.368,+0.000306694,0.001833129,-5.843,+0.000446004
2026-07-05T14:43:00.384,+0.000306694,0.001833129,-5.843,+0.000445652
2026-07-05T14:43:01.391,+0.000306694,0.001833129,-5.843,+0.000445302
2026-07-05T14:43:02.407,+0.000306694,0.001833129,-5.843,+0.000444950
2026-07-05T14:43:03.424,+0.000306694,0.001833129,-5.843,+0.000444596
2026-07-05T14:43:04.439,+0.000306694,0.001833129,-5.843,+0.000444244
2026-07-05T14:43:05.457,+0.000306694,0.001833129,-5.843,+0.000443891
2026-07-05T14:43:06.474,+0.000306694,0.001833129,-5.843,+0.000443538
2026-07-05T14:43:07.490,+0.000306694,0.001833129,-5.843,+0.000443185
2026-07-05T14:43:08.501,+0.000306694,0.001833129,-5.843,+0.000442835
2026-07-05T14:43:09.513,+0.000306694,0.001833129,-5.843,+0.000442484
2026-07-05T14:43:10.531,+0.000306694,0.001833129,-5.843,+0.000442130
2026-07-05T14:43:11.549,+0.000306694,0.001833129,-5.843,+0.000441777
2026-07-05T14:43:12.562,+0.000306694,0.001833129,-5.843,+0.000441425
2026-07-05T14:43:13.579,+0.000306694,0.001833129,-5.843,+0.000441072
2026-07-05T14:43:14.590,+0.000306694,0.001833129,-5.843,+0.000440722
2026-07-05T14:43:15.601,+0.000306694,0.001833129,-5.843,+0.000440371
2026-07-05T14:43:16.618,+0.000306694,0.001833129,-5.843,+0.000440018
2026-07-05T14:43:17.629,+0.000306694,0.001833129,-5.843,+0.000439667
2026-07-05T14:43:18.642,+0.000306694,0.001833129,-5.843,+0.000439316
2026-07-05T14:43:19.661,+0.000306694,0.001833129,-5.843,+0.000438962
2026-07-05T14:43:20.676,+0.000306694,0.001833129,-5.843,+0.000438610
2026-07-05T14:43:21.685,+0.000306694,0.001833129,-5.843,+0.000438260
2026-07-05T14:43:22.700,+0.000306694,0.001833129,-5.843,+0.000437908
2026-07-05T14:43:23.714,+0.000306694,0.001833129,-5.843,+0.000437556
2026-07-05T14:43:24.725,+0.000306694,0.001833129,-5.843,+0.000437205
2026-07-05T14:43:25.736,+0.000306694,0.001833129,-5.843,+0.000436854
2026-07-05T14:43:26.752,+0.000306694,0.001833129,-5.843,+0.000436501
2026-07-05T14:43:27.764,+0.000306694,0.001833129,-5.843,+0.000436150
2026-07-05T14:43:28.774,+0.000306694,0.001833129,-5.843,+0.000435800
2026-07-05T14:43:29.787,+0.000306694,0.001833129,-5.843,+0.000435448
2026-07-05T14:43:30.800,+0.000306694,0.001833129,-5.843,+0.000435097
2026-07-05T14:43:31.815,+0.000306694,0.001833129,-5.843,+0.000434744
2026-07-05T14:43:32.832,+0.000306694,0.001833129,-5.843,+0.000434392
2026-07-05T14:43:33.848,+0.000306694,0.001833129,-5.843,+0.000434039
2026-07-05T14:43:34.867,+0.000306694,0.001833129,-5.843,+0.000433685
2026-07-05T14:43:35.884,+0.000306694,0.001833129,-5.843,+0.000433333
2026-07-05T14:43:36.900,+0.000306694,0.001833129,-5.843,+0.000432979
2026-07-05T14:43:37.914,+0.000306694,0.001833129,-5.843,+0.000432628
2026-07-05T14:43:38.929,+0.000306694,0.001833129,-5.843,+0.000432276
2026-07-05T14:43:39.940,+0.000306694,0.001833129,-5.843,+0.000431925
2026-07-05T14:43:40.948,+0.000306694,0.001833129,-5.843,+0.000431575
2026-07-05T14:43:41.960,+0.000306694,0.001833129,-5.843,+0.000431224
2026-07-05T14:43:42.968,+0.000306694,0.001833129,-5.843,+0.000430874
2026-07-05T14:43:43.981,+0.000306694,0.001833129,-5.843,+0.000430523
2026-07-05T14:43:45.000,+0.000306694,0.001833129,-5.843,+0.000430169
2026-07-05T14:43:46.014,+0.000306694,0.001833129,-5.843,+0.000429816
2026-07-05T14:43:47.026,+0.000306694,0.001833129,-5.843,+0.000429467
2026-07-05T14:43:48.041,+0.000306694,0.001833129,-5.843,+0.000429114
2026-07-05T14:43:49.054,+0.000306694,0.001833129,-5.843,+0.000428762
2026-07-05T14:43:50.066,+0.000306694,0.001833129,-5.843,+0.000428411
2026-07-05T14:43:51.077,+0.000306694,0.001833129,-5.843,+0.000428060
2026-07-05T14:43:52.085,+0.000306694,0.001833129,-5.843,+0.000427711
2026-07-05T14:43:53.099,+0.000306694,0.001833129,-5.843,+0.000427359
2026-07-05T14:43:54.111,+0.000306694,0.001833129,-5.843,+0.000427008
2026-07-05T14:43:55.119,+0.000306694,0.001833129,-5.843,+0.000426658
2026-07-05T14:43:56.133,+0.000306694,0.001833129,-5.843,+0.000426306
2026-07-05T14:43:57.145,+0.000306694,0.001833129,-5.843,+0.000425955
2026-07-05T14:43:58.158,+0.000306694,0.001833129,-5.843,+0.000425603
2026-07-05T14:43:59.172,+0.000306694,0.001833129,-5.843,+0.000425251
2026-07-05T14:44:00.185,+0.000306694,0.001833129,-5.843,+0.000424900
2026-07-05T14:44:01.199,+0.000306694,0.001833129,-5.843,+0.000424548
2026-07-05T14:44:02.213,+0.000306694,0.001833129,-5.843,+0.000424196
2026-07-05T14:44:03.227,+0.000306694,0.001833129,-5.843,+0.000423844
2026-07-05T14:44:04.236,+0.000306694,0.001833129,-5.843,+0.000423493
2026-07-05T14:44:05.252,+0.000306694,0.001833129,-5.843,+0.000423141
2026-07-05T14:44:06.259,+0.000306694,0.001833129,-5.843,+0.000422793
2026-07-05T14:44:07.273,+0.000306694,0.001833129,-5.843,+0.000422440
2026-07-05T14:44:08.290,+0.000306694,0.001833129,-5.843,+0.000422086
2026-07-05T14:44:09.309,+0.000306694,0.001833129,-5.843,+0.000421734
2026-07-05T14:44:10.320,+0.000306694,0.001833129,-5.843,+0.000421383
2026-07-05T14:44:11.336,+0.000306694,0.001833129,-5.843,+0.000421030
2026-07-05T14:44:12.358,+0.000306694,0.001833129,-5.843,+0.000420675
2026-07-05T14:44:13.370,+0.000306694,0.001833129,-5.843,+0.000420324
2026-07-05T14:44:14.386,+0.000306694,0.001833129,-5.843,+0.000419971
2026-07-05T14:44:15.410,+0.000306694,0.001833129,-5.843,+0.000419616
2026-07-05T14:44:16.422,+0.000306694,0.001833129,-5.843,+0.000419266
2026-07-05T14:44:17.438,+0.000306694,0.001833129,-5.843,+0.000418912
2026-07-05T14:44:18.452,+0.000306694,0.001833129,-5.843,+0.000418562
2026-07-05T14:44:19.465,+0.000306694,0.001833129,-5.843,+0.000418210
2026-07-05T14:44:20.476,+0.000306694,0.001833129,-5.843,+0.000417859
2026-07-05T14:44:21.492,+0.000306694,0.001833129,-5.843,+0.000417505
2026-07-05T14:44:22.502,+0.000306694,0.001833129,-5.843,+0.000417156
2026-07-05T14:44:23.508,+0.000306694,0.001833129,-5.843,+0.000416807
2026-07-05T14:44:24.513,+0.000306694,0.001833129,-5.843,+0.000416459
2026-07-05T14:44:25.518,+0.000306694,0.001833129,-5.843,+0.000416109
2026-07-05T14:44:26.525,+0.000306694,0.001833129,-5.843,+0.000415761
2026-07-05T14:44:27.537,+0.000306694,0.001833129,-5.843,+0.000415408
2026-07-05T14:44:28.547,+0.000306694,0.001833129,-5.843,+0.000415059
2026-07-05T14:44:29.554,+0.000306694,0.001833129,-5.843,+0.000414708
2026-07-05T14:44:30.566,+0.000306694,0.001833129,-5.843,+0.000414358
2026-07-05T14:44:31.571,+0.000306694,0.001833129,-5.843,+0.000414008
2026-07-05T14:44:32.584,+0.000306694,0.001833129,-5.843,+0.000413658
2026-07-05T14:44:33.594,+0.000306694,0.001833129,-5.843,+0.000413306
2026-07-05T14:44:34.607,+0.000306694,0.001833129,-5.843,+0.000412956
2026-07-05T14:44:35.612,+0.000306694,0.001833129,-5.843,+0.000412607
2026-07-05T14:44:36.626,+0.000306694,0.001833129,-5.843,+0.000412255
2026-07-05T14:44:37.635,+0.000306694,0.001833129,-5.843,+0.000411903
2026-07-05T14:44:38.645,+0.000306694,0.001833129,-5.843,+0.000411555
2026-07-05T14:44:39.657,+0.000306694,0.001833129,-5.843,+0.000411203
2026-07-05T14:44:40.670,+0.000306694,0.001833129,-5.843,+0.000410852
2026-07-05T14:44:41.675,+0.000306694,0.001833129,-5.843,+0.000410502
2026-07-05T14:44:42.688,+0.000306694,0.001833129,-5.843,+0.000410151
2026-07-05T14:44:43.700,+0.000306694,0.001833129,-5.843,+0.000409799
2026-07-05T14:44:44.711,+0.000306694,0.001833129,-5.843,+0.000409449
2026-07-05T14:44:45.722,+0.000306694,0.001833129,-5.843,+0.000409098
2026-07-05T14:44:46.737,+0.000306694,0.001833129,-5.843,+0.000408746
2026-07-05T14:44:47.744,+0.000306694,0.001833129,-5.843,+0.000408396
2026-07-05T14:44:48.756,+0.000306694,0.001833129,-5.843,+0.000408045
2026-07-05T14:44:49.767,+0.000306694,0.001833129,-5.843,+0.000407694
2026-07-05T14:44:50.780,+0.000306694,0.001833129,-5.843,+0.000407343
2026-07-05T14:44:51.796,+0.000306694,0.001833129,-5.843,+0.000406991
2026-07-05T14:44:52.805,+0.000306694,0.001833129,-5.843,+0.000406639
2026-07-05T14:44:53.825,+0.000306694,0.001833129,-5.843,+0.000406285
2026-07-05T14:44:54.840,+0.000306694,0.001833129,-5.843,+0.000405934
2026-07-05T14:44:55.855,+0.000306694,0.001833129,-5.843,+0.000405581
2026-07-05T14:44:56.878,+0.000306694,0.001833129,-5.843,+0.000405226
2026-07-05T14:44:57.898,+0.000306694,0.001833129,-5.843,+0.000404872
2026-07-05T14:44:58.917,+0.000306694,0.001833129,-5.843,+0.000404518
2026-07-05T14:44:59.939,+0.000306694,0.001833129,-5.843,+0.000404164
2026-07-05T14:45:00.964,+0.000306694,0.001833129,-5.843,+0.000403808
2026-07-05T14:45:01.985,+0.000306694,0.001833129,-5.843,+0.000403454
2026-07-05T14:45:03.004,+0.000306694,0.001833129,-5.843,+0.000403100
2026-07-05T14:45:04.025,+0.000306694,0.001833129,-5.843,+0.000402747
2026-07-05T14:45:05.046,+0.000306694,0.001833129,-5.843,+0.000402391
2026-07-05T14:45:06.073,+0.000306694,0.001833129,-5.843,+0.000402036
2026-07-05T14:45:07.088,+0.000306694,0.001833129,-5.843,+0.000401683
2026-07-05T14:45:08.104,+0.000306694,0.001833129,-5.843,+0.000401331
2026-07-05T14:45:09.121,+0.000306694,0.001833129,-5.843,+0.000400978
2026-07-05T14:45:10.131,+0.000306694,0.001833129,-5.843,+0.000400627
2026-07-05T14:45:11.147,+0.000306694,0.001833129,-5.843,+0.000400274
2026-07-05T14:45:12.166,+0.000306694,0.001833129,-5.843,+0.000399920
2026-07-05T14:45:13.183,+0.000306694,0.001833129,-5.843,+0.000399568
2026-07-05T14:45:14.201,+0.000306694,0.001833129,-5.843,+0.000399215
